state,ID,Company Name,Status,Last<BR>Update
KY,17677300KY,LAKE CUMBERLAND GAS AUTHORITY,Active,2019
IA,17673902IA,LAKE PARK,Active,2019
MN,17608124MN,LAKE PARK PUBLIC UTILITIES,Active,2019
MN,17678826MN,LAKE REGION ENERGY SERVICES,Active,2019
OH,17674102OH,LAKE SHORE GAS STORAGE LLC,Active,2019
LA,17622057LA,LAKE ST JOHN GAS CO,Inactive,2019
KS,17695326KS,LAKIN CITY OF,Active,2019
AL,17601050AL,LAMAR CTY GAS DIST,Active,2019
CO,17608300CO,LAMAR UTILITIES BOARD,Active,2019
IA,17608164IA,LAMONI MUN UTIL,Active,2019
SC,17617874SC,LANCASTER CTY NAT GAS AUTHORITY,Active,2019
KS,17608172KS,LANCASTER MUN GAS SYS,Inactive,2019
OH,17608173OH,LANCASTER MUNICIPAL GAS,Active,2019
AL,17608183AL,LANETT CITY OF,Inactive,2019
IN,17608201IN,LAPEL MUNICIPAL WATER AND GAS,Active,2019
PA,17642045PA,LARKIN OIL AND GAS CO,Inactive,2019
NM,17608222NM,LAS CRUCES MUN GAS,Active,2019
NM,17635010NM,LAS VEGAS NAT GAS DEPT CITY OF,Active,2019
MS,17628001MS,LAUREL FUEL COMPANY,Active,2019
SC,17608246SC,LAURENS COMMISSION OF PUBLIC WORKS,Active,2019
TX,17648192TX,LAVACA PIPELINE COMPANY,Active,2019
AL,17608255AL,LAWRENCE COLBERT COUNTIES,Inactive,2019
TN,17608259TN,LAWRENCEBURG UTILITY SYSTEMS,Active,2019
GA,17608261GA,LAWRENCEVILLE CITY OF,Active,2019
TX,17674563TX,LDC LLC,Active,2019
MS,17675070MS,LEAF RIVER ENERGY CENTER LLC,Active,2019
OK,17640117OK,LEANN GAS COMPANY,Inactive,2019
PA,17678110PA,LEATHERSTOCKING GAS COMPANY LLC,Active,2019
TN,17608292TN,LEBANON CITY OF,Active,2019
KS,17619808KS,LEBO CITY OF,Active,2019
MI,17670721MI,LEE 8 STORAGE PARTNERSHIP,Active,2019
FL,17608315FL,LEESBURG CITY OF,Active,2019
TX,17648147TX,LEFORS TOWN OF,Active,2019
KY,17608331KY,LEITCHFIELD UTIL,Active,2019
TN,17608342TN,LENOIR CITY UTIL BD,Active,2019
IA,17600179IA,LENOX GAS SYSTEM,Active,2019
LA,17608370LA,LEONVILLE TOWN OF,Active,2019
TN,17608416TN,LEWISBURG GAS DEPT,Active,2019
KY,17608417KY,LEWISPORT CITY OF,Active,2019
TN,17617907TN,LEX GAS SYSTEM,Active,2019
NC,17608423NC,LEXINGTON CITY OF,Active,2019
TX,17640412TX,LG   E NAT PLAINS ENERGY SVC,Inactive,2019
MO,17629311MO,LIBERAL MUNICIPAL NATURAL GAS SYSTEM,Active,2019
GA,17676210GA,LIBERTY ENERGY DBA LIBERTY UTILITES,Active,2019
IL,17675800IL,LIBERTY ENERGY DBA LIBERTY UTILITIES,Active,2019
MO,17675802MO,LIBERTY ENERGY DBA LIBERTY UTILITIES,Active,2019
IA,17675801IA,LIBERTY ENERGY DBA LIBERTY UTILITIES,Active,2019
KY,17608430KY,LIBERTY GAS CO,Active,2019
LA,17673290LA,LIBERTY GAS STORAGE,Inactive,2019
WV,17676571WV,LIBERTY PL CO INC,Active,2019
MS,17608445MS,LIBERTY TOWN OF,Active,2019
NH,17675803NH,LIBERTY UTILITIES DBA ENERGY NORTH N,Active,2019
MA,17604115MA,LIBERTY UTILITIES NENGC CORP,Active,2019
NY,17611894NY,LIBERTY UTILITIES-ST LAWRENCE GAS,Active,2019
TN,17608374TN,LINDEN TOWN OF,Active,2019
KY,17621079KY,LINDSEY AND ELLIOTT,Active,2019
IA,17619047IA,LINEVILLE MUN NAT GAS SYSTEM,Active,2019
KS,17617105KS,LINN ENERGY LLC,Inactive,2019
IN,17608389IN,LINTON CITY OF,Active,2019
KS,17620092KS,LITTLE RIVER CITY OF,Active,2019
FL,17608509FL,LIVE OAK CITY OF,Active,2019
KY,17608512KY,LIVERMORE GAS DEPT CITY OF,Inactive,2019
AL,17608514AL,LIVINGSTON CITY OF,Active,2019
LA,17675500LA,LIVINGSTON GAS & UTILITY CO,Active,2019
LA,17676110LA,LIVINGSTON PARISH GUD 1,Active,2019
LA,17608517LA,LIVINGSTON TOWN OF,Active,2019
TN,17608521TN,LIVINGSTON TOWN OF,Active,2019
LA,17622023LA,LIVONIA GAS AND WATER,Active,2019
TN,17608530TN,LOBELVILLE CITY OF,Active,2019
TX,17673540TX,LOBO PIPELINE COMPANY,Active,2019
MS,17628050MS,LOCUST RIDGE GAS COMPANY,Inactive,2019
LA,17605802LA,LOCUST RIDGE GAS COMPANY,Inactive,2019
CA,17671666CA,LODI GAS STORAGE LLC,Active,2019
AR,17605017AR,LOGAN TWP GAS USERS ASSN,Active,2019
LA,17608558LA,LOGANSPORT TOWN OF,Active,2019
TX,17695366TX,LONESTAR PL CO LLC DBA RIO GRANDE,Active,2019
CA,17608584CA,LONG BEACH CITY OF,Active,2019
TX,17648933TX,LONGHORN P L CO,Inactive,2019
NM,17608612NM,LORDSBURG CITY OF,Active,2019
TN,17600183TN,LORETTO CITY OF,Active,2019
IA,17602042IA,LORIMOR MUNICIPAL GAS SYS,Active,2019
NM,17635011NM,LOS ALAMOS CITY OF,Active,2019
TX,17648970TX,LOS YBANEZ CITY OF,Inactive,2019
TN,17608623TN,LOUDON UTIL GAS DEPT,Active,2019
LA,17680512LA,LOUIS DREYFUS NAT GAS CORP,Inactive,2019
KS,17608627KS,LOUISBURG CITY OF,Active,2019
LA,17620901LA,LOUISIANA GAS P L CO LP,Inactive,2019
LA,17612661LA,LOUISIANA GAS SERVICE CO,Inactive,2019
LA,17600739LA,LOUISIANA GAS SYS INC,Inactive,2019
LA,17695454LA,LOUISIANA GENERATING,Inactive,2019
LA,17619870LA,LOUISIANA INTRASTATE GAS,Inactive,2019
GA,17608633GA,LOUISVILLE CITY OF,Active,2019
KY,17608632KY,LOUISVILLE GAS AND ELECTRIC CO,Active,2019
IL,17608635IL,LOUISVILLE VILLAGE OF,Active,2019
TX,17680619TX,LOWER COLORADO RIVER AUTHORITY,Active,2019
WY,17674363WY,LOWER VALLEY ENERGY INC,Active,2019
AL,17608660AL,LOXLEY TOWN OF,Inactive,2019
LA,17608666LA,LUCKNOW GAS COMPANY,Inactive,2019
WV,17608674WV,LUMBERPORT SHINNSTON GAS CO,Active,2019
KS,17620529KS,LUMEN MIDSTREAM PARTNERSHIP LLC,Active,2019
GA,17608675GA,LUMPKIN CITY OF,Active,2019
KS,17617863KS,LYONS CITY OF,Active,2019
NE,17619692NE,LYONS CITY OF,Active,2019
TX,17608723TX,LYTLE CITY OF,Active,2019
MO,17608776MO,MACON MUNICIPAL UTILITIES,Active,2019
MO,17629014MO,MADISON CITY OF,Active,2019
GA,17608788GA,MADISON CITY OF,Active,2019
FL,17608787FL,MADISON CITY OF,Active,2019
OH,17674368OH,MADISON ENERGY COOPERATIVE ASSOC INC,Active,2019
WI,17608791WI,MADISON GAS ELEC CO,Active,2019
TN,17608794TN,MADISONVILLE CITY OF,Active,2019
LA,17608795LA,MADISONVILLE TOWN OF,Active,2019
TX,17695350TX,MAGIC VALLEY PIPELINE LP,Active,2019
TX,17695308TX,MAGNOLIA CITY OF,Inactive,2019
LA,17673951LA,MAGNOLIA NATURAL GAS LLC,Active,2019
VA,17672633VA,MAGNUM HUNTER PRODUCTION INC,Active,2019
KY,17672631KY,MAGNUM HUNTER PRODUCTION INC,Active,2019
TN,17672632TN,MAGNUM HUNTER PRODUCTION INC,Active,2019
ME,17698117ME,MAINE NATURAL GAS CORP,Active,2019
KY,17611092KY,MAJOR PIPELINE LLC,Active,2019
LA,17608840LA,MAMOU TOWN OF,Active,2019
GA,17608846GA,MANCHESTER CITY OF,Inactive,2019
IA,17608856IA,MANILLA CITY OF,Active,2019
OK,17608864OK,MANNFORD PUB WORKS AUTHORITY,Active,2019
IA,17608866IA,MANNING MUN NAT GAS,Active,2019
AL,17608879AL,MAPLESVILLE UT BD,Active,2019
IA,17674429IA,MAPLETON CITY OF,Active,2019
KS,17695272KS,MAPLETON GAS PIPELINE,Inactive,2019
AK,17613300AK,MARATHON OIL CO,Inactive,2019
FL,17608921FL,MARIANNA CITY OF,Active,2019
TX,17619679TX,MARIETTA CITY OF,Active,2019
LA,17608925LA,MARINGOUIN TOWN OF,Active,2019
TN,17612694TN,MARION NATURAL GAS SYSTEMS,Active,2019
MA,17694422MA,MARITIMES NORTHEAST PIPELINE LLC,Active,2019
ME,17694420ME,MARITIMES NORTHEAST PIPELINE LLC,Active,2019
NH,17694421NH,MARITIMES NORTHEAST PIPELINE LLC,Active,2019
TX,17648073TX,MARKHAM GAS CORP,Active,2019
NM,17692726NM,MARKWEST NEW MEXICO L P,Active,2019
CO,17675020CO,MARKWEST PIONEER LLC,Active,2019
IL,17617879IL,MARSHALL CITY OF,Active,2019
AL,17601037AL,MARSHALL CTY GAS DIST,Active,2019
MO,17674469MO,MARSHALL MUNICIPAL UTILITIES,Active,2019
TN,17608981TN,MARTIN CITY OF,Active,2019
KY,17674482KY,MARTIN GAS INC,Active,2019
IL,17619673IL,MARTINSVILLE CITY OF,Active,2019
TN,17647047TN,MASON NATURAL GAS,Active,2019
TN,17647095TN,MAURY CITY GAS DEPT,Active,2019
OH,17695294OH,MCCOMB NATURAL GAS,Active,2019
KS,17609246KS,MCFARLAND CITY OF,Active,2019
TX,17609289TX,MCLEAN CITY OF,Active,2019
IL,17609292IL,MCLEANSBORO CITY OF,Active,2019
KS,17609294KS,MCLOUTH CITY OF,Active,2019
GA,17613042GA,MEIGS CITY OF,Inactive,2019
LA,17609346LA,MELVILLE TOWN OF,Active,2019
TN,17609349TN,MEMPHIS LIGHT GAS AND WATER,Active,2019
MN,17611464MN,MERC PNG,Inactive,2019
SD,17646003SD,MERC SD,Inactive,2019
MO,17629309MO,MERCER MUNICIPAL NATURAL GAS SYSTEM,Active,2019
KS,17650224KS,MERIT ANADARKO GATHERING CO,Inactive,2019
KS,17677711KS,MERIT ENERGY CO,Active,2019
OK,17677710OK,MERIT ENERGY CO,Active,2019
UT,17640516UT,MERIT ENERGY COMPANY,Inactive,2019
UT,17696307UT,MERIT ENERGY COMPANY,Inactive,2019
WY,17696303WY,MERIT ENERGY COMPANY,Inactive,2019
WY,17640518WY,MERIT ENERGY COMPANY,Inactive,2019
AZ,17609381AZ,MESA CITY OF,Active,2019
MS,17628002MS,METCALFE NAT GAS SYS,Active,2019
NE,17609407NE,METROPOLITAN UTILITIES DIST OF OMAHA,Active,2019
WY,17619745WY,MGTC INC,Inactive,2019
MI,17609428MI,MICHIGAN GAS STORAGE CO,Inactive,2019
MI,17609429MI,MICHIGAN GAS UTILITIES CO,Active,2019
KS,17699115KS,MID CONTINENT MRKT CENTER,Active,2019
LA,17698206LA,MID LOUISIANA GAS TRANSMISSION LLC,Active,2019
SD,17650924SD,MIDAMERICAN ENERGY COMPANY,Active,2019
NE,17650920NE,MIDAMERICAN ENERGY COMPANY,Active,2019
IL,17650922IL,MIDAMERICAN ENERGY COMPANY,Active,2019
IA,17650918IA,MIDAMERICAN ENERGY COMPANY,Active,2019
NY,17699066NY,MIDCOAST HOLDINGS NO ONE LLC,Inactive,2019
LA,17699064LA,MIDCOAST HOLDINGS NO ONE LLC,Inactive,2019
TX,17603359TX,MIDCOAST PIPELINES EAST TEXAS LP,Active,2019
TX,17671710TX,MIDCOAST PIPELINES NORTH TEXAS LP,Active,2019
OK,17674422OK,MIDCOAST PIPELINESTX GATHERINGLP,Active,2019
MS,17674153MS,MIDCONTINENT EXPRESS PIPELINE,Active,2019
OK,17674150OK,MIDCONTINENT EXPRESS PIPELINE,Active,2019
TX,17674151TX,MIDCONTINENT EXPRESS PIPELINE,Active,2019
AL,17674154AL,MIDCONTINENT EXPRESS PIPELINE,Active,2019
LA,17674152LA,MIDCONTINENT EXPRESS PIPELINE,Active,2019
TN,17609451TN,MIDDLE TENNESSEE UTIL DIST,Active,2019
MA,17609453MA,MIDDLEBOROUGH GAS & ELECTRIC DEPT,Active,2019
TN,17677550TN,MIDDLETON GAS DEPARTMENT CITY OF,Active,2019
MO,17629305MO,MIDDLETOWN MUN GAS SYSTEM,Active,2019
KS,17619674KS,MIDWEST ENERGY INC,Inactive,2019
KS,17602177KS,MIDWEST ENERGY INC,Active,2019
IN,17650825IN,MIDWEST GAS STORAGE INC,Inactive,2019
IN,17671010IN,MIDWEST NATURAL GAS,Active,2019
IN,17609493IN,MIDWEST NATURAL GAS CORP,Inactive,2019
WI,17619691WI,MIDWEST NATURAL GAS INC,Active,2019
IL,17609497IL,MIDWESTERN GAS TRANSMISSION COMPANY,Active,2019
KY,17616255KY,MIDWESTERN GAS TRANSMISSION COMPANY,Active,2019
TN,17616258TN,MIDWESTERN GAS TRANSMISSION COMPANY,Active,2019
IN,17616254IN,MIDWESTERN GAS TRANSMISSION COMPANY,Active,2019
WY,17656020WY,MIGC INC,Active,2019
KY,17621038KY,MIKE LITTLE GAS CO,Inactive,2019
MO,17629312MO,MILAN MUNICIPAL NATURAL GAS SYSTEM,Active,2019
KS,17620095KS,MILFORD CITY OF,Inactive,2019
IL,17619672IL,MILFORD VILLAGE OF,Active,2019
GA,17609519GA,MILLEN CITY OF,Active,2019
KY,17672630KY,MILLENNIUM ENERGY INC,Active,2019
NY,17673851NY,MILLENNIUM PIPELINE CO,Active,2019
FL,17609557FL,MILTON CITY OF,Active,2019
OK,17640069OK,MINCO GAS AUTH,Active,2019
MN,17676012MN,MINNESOTA ENERGY RESOURCES,Active,2019
MN,17606411MN,MINNESOTA ENERGY RESOURCES - NMU,Inactive,2019
MN,17676670MN,MINNESOTA INTRASTATE PL CO,Active,2019
MN,17675021MN,MINNESOTA POWER,Inactive,2019
MN,17677660MN,MINNESOTA POWER LASKIN ENERGY CENTER,Inactive,2019
LA,17674472LA,MISSISSIPPI CANYON GAS PIPELINE LLC,Active,2019
LA,17622148LA,MISSISSIPPI GAS CORP,Inactive,2019
MS,17674611MS,MISSISSIPPI HUB LLC,Active,2019
MS,17600200MS,MISSISSIPPI NATURAL INC,Active,2019
IL,17609591IL,MISSISSIPPI RIVER TRANSMISSION CORP,Active,2019
TX,17616223TX,MISSISSIPPI RIVER TRANSMISSION CORP,Active,2019
MS,17614930MS,MISSISSIPPI VALLEY GAS CO,Inactive,2019
MO,17640418MO,MISSOURI GAS ENERGY,Inactive,2019
MO,17673230MO,MISSOURI GAS UTILITY,Inactive,2019
MO,17609601MO,MISSOURI PUB SVC AQUILA INC,Inactive,2019
TX,17648150TX,MITCHELL COUNTY UTILITY CO,Inactive,2019
MO,17610030MO,MOGAS PIPELINE LLC,Active,2019
IL,17674050IL,MOGAS PIPELINE LLC,Active,2019
CA,17630411CA,MOJAVE PIPELINE CO LLC,Active,2019
AZ,17630413AZ,MOJAVE PIPELINE COMPANY LLC,Active,2019
UT,17674414UT,MONA CITY,Active,2019
MO,17617878MO,MONROE CITY GAS DEPT,Active,2019
NC,17609733NC,MONROE CITY OF,Active,2019
MS,17674101MS,MONROE GAS STORAGE CO LLC,Active,2019
GA,17609776GA,MONROE UTILITIES CITY OF,Active,2019
WY,17627004WY,MONTANA DAKOTA UTILITIES CO,Active,2019
SD,17627003SD,MONTANA DAKOTA UTILITIES CO,Active,2019
ND,17627002ND,MONTANA DAKOTA UTILITIES CO,Active,2019
MT,17627001MT,MONTANA DAKOTA UTILITIES CO,Active,2019
TN,17621812TN,MONTEAGLE TOWN OF,Inactive,2019
IN,17609763IN,MONTEZUMA MUNICIPAL GAS UTILITY,Active,2019
IA,17619725IA,MONTEZUMA NATURAL GAS DEPT,Active,2019
MO,17618625MO,MONTGOMERY CITY GAS CO,Active,2019
LA,17609767LA,MONTGOMERY TOWN OF,Active,2019
GA,17609769GA,MONTICELLO CITY OF,Active,2019
LA,17609775LA,MONTPELIER VILLAGE OF,Active,2019
TX,17674564TX,MONUMENT PIPELINE LP,Active,2019
LA,17609803LA,MOREAUVILLE VILLAGE OF,Active,2019
KY,17609805KY,MOREHEAD UTILITY PLANT BOARD,Active,2019
LA,17609812LA,MORGAN CITY CITY OF,Active,2019
KY,17609822KY,MORGANFIELD CITY OF,Active,2019
KY,17609824KY,MORGANTOWN CITY OF,Active,2019
LA,17609825LA,MORGANZA VILLAGE OF,Active,2019
KS,17674416KS,MORLAND CITY OF,Active,2019
IA,17609832IA,MORNING SUN MUNICIPAL NAT GAS SYS,Active,2019
TX,17648507TX,MORSE UTIL INC,Inactive,2019
TX,17609850TX,MORTON CITY OF,Active,2019
IL,17609852IL,MORTON VILLAGE OF,Active,2019
MS,17602803MS,MOSELLE FUEL COMPANY,Inactive,2019
TX,17612060TX,MOSS BLUFF HUB PARTNERS LP,Active,2019
AL,17601107AL,MOULTON GAS SYS,Active,2019
IA,17600033IA,MOULTON MUN GAS SYS,Active,2019
GA,17609869GA,MOULTRIE CITY OF,Active,2019
KS,17609864KS,MOUNDRIDGE CITY OF,Active,2019
WY,17696301WY,MOUNTAIN GAS TRANSPORTATION LLC,Active,2019
KY,17621084KY,MOUNTAIN UTIL INC,Inactive,2019
NM,17609888NM,MOUNTAINAIR TOWN OF,Active,2019
WV,17672110WV,MOUNTAINEER GAS CO,Inactive,2019
WV,17673240WV,MOUNTAINEER GAS CO,Active,2019
WV,1767211OWV,MOUNTAINEER GAS CO,Inactive,2019
WV,17600343WV,MOUNTAINEER GAS COMPANY,Inactive,2019
WV,17616239WV,MOUNTAINEER GAS DBA ALLEGHENY POWER,Inactive,2019
WV,17640324WV,MOUNTAINEER GAS SVC INC,Inactive,2019
MS,17622149MS,MRG MANAGEMENT LLC,Active,2019
IL,17609870IL,MT CARMEL PUBLIC UTILITY CO,Active,2019
TN,17604296TN,MT PLEASANT GAS SYS,Active,2019
AL,17601108AL,MT VERNON TOWN OF,Inactive,2019
KS,17620301KS,MULBERRY MUNICIPAL NATURAL GAS SYS,Active,2019
AL,17609906AL,MULGA NAT GAS SYSTEM,Active,2019
TX,17671610TX,MULTIFUELS ENERGY ASSETS GROUP,Inactive,2019
TN,17647043TN,MUNFORD CITY OF,Active,2019
SD,17614635SD,MUNICIPAL UTILITIES,Active,2019
OH,17609941OH,MURPHY GAS INC,Inactive,2019
KY,17609958KY,MURRAY CITY OF,Active,2019
PA,17642071PA,MYERS GAS CO,Inactive,2019
TX,17648943TX,N BAILEY GAS FARMERS COOP,Inactive,2019
NY,17672370NY,N E A CROSS OF NEW YORK INC,Active,2019
MN,17696808MN,N W NATURAL GAS OF MURRAY CTY,Active,2019
OK,17679360OK,N1 PIPELINE LLC,Active,2019
IN,17619912IN,NAPOLEON TOWN OF,Inactive,2019
RI,17698114RI,NARRAGANSETT ELECTRIC CO GAS DIV RI,Active,2019
IL,17610023IL,NASHVILLE CITY OF,Active,2019
GA,17619903GA,NASHVILLE CITY OF,Active,2019
WI,17617876WI,NAT GAS INC,Inactive,2019
TN,17610082TN,NAT GAS UTIL DIST HAWKINS CTY,Active,2019
TX,17695370TX,NATGAS  INC,Active,2019
NY,17610895NY,NATIONAL FUEL GAS DIST NY,Active,2019
PA,17610894PA,NATIONAL FUEL GAS DIST PA,Active,2019
NY,17621825NY,NATIONAL FUEL GAS SUPPLY CORPORATION,Active,2019
PA,17616253PA,NATIONAL FUEL GAS SUPPLY CORPORATION,Active,2019
OH,17610051OH,NATIONAL GAS AND OIL COOPERATIVE,Active,2019
KY,17606832KY,NATURAL ENERGY UTIL CORP,Active,2019
CO,17674203CO,NATURAL FUELS CO LLC,Inactive,2019
WY,17674213WY,NATURAL FUELS CO LLC,Inactive,2019
IN,17680608IN,NATURAL GAS PL CO OF AMERICA,Active,2019
LA,17617830LA,NATURAL GAS PL CO OF AMERICA,Active,2019
NM,17617829NM,NATURAL GAS PL CO OF AMERICA,Active,2019
OK,17616183OK,NATURAL GAS PL CO OF AMERICA,Active,2019
NE,17616182NE,NATURAL GAS PL CO OF AMERICA,Active,2019
KS,17616180KS,NATURAL GAS PL CO OF AMERICA,Active,2019
MO,17616181MO,NATURAL GAS PL CO OF AMERICA,Active,2019
IA,17616179IA,NATURAL GAS PL CO OF AMERICA,Active,2019
IL,17610052IL,NATURAL GAS PL CO OF AMERICA,Active,2019
AR,17616155AR,NATURAL GAS PL CO OF AMERICA,Active,2019
WI,17607895WI,NATURAL GAS PL CO OF AMERICA,Active,2019
TX,17616184TX,NATURAL GAS PL CO OF AMERICA LLC,Active,2019
CO,17674204CO,NATURALPEOPLES LLC,Inactive,2019
CO,17674205CO,NATURALTOTAL LLC,Inactive,2019
LA,17674473LA,NAUTILUS PIPELINE COMPANY LLC,Active,2019
UT,17619833UT,NAVAJO TRIBAL UTIL AUTH,Inactive,2019
AZ,17619834AZ,NAVAJO TRIBAL UTILITY AUTHORITY,Active,2019
NM,17610099NM,NAVAJO TRIBAL UTILITY AUTHORITY,Active,2019
TX,17648151TX,NAVASOTA CITY OF,Active,2019
TN,17672626TN,NAVITAS UTILITY CORP,Active,2019
KY,17672625KY,NAVITAS UTILITY CORP,Active,2019
NE,17610109NE,NEBRASKA CITY UTILITIES,Active,2019
KS,17610132KS,NEODESHA CITY OF,Active,2019
KS,17610133KS,NEOSHO RAPIDS CITY OF,Inactive,2019
UT,17674369UT,NEPHI CITY OF,Active,2019
MA,17675220MA,NEPTUNE,Active,2019
TX,17678010TX,NET MEXICO PIPELINE,Active,2019
MS,17628025MS,NEW ALBANY MUN GAS SYSTEM,Active,2019
IL,17600042IL,NEW BOSTON MUN GAS SYS,Active,2019
RI,17611447RI,NEW ENGLAND GAS CO,Inactive,2019
MO,17629306MO,NEW FLORENCE MUNICIPAL GAS,Active,2019
IN,17610173IN,NEW HARMONY MUN GAS UTILITY,Active,2019
MO,17629307MO,NEW HAVEN CITY NATURAL GAS SYSTEM,Active,2019
NJ,17610087NJ,NEW JERSEY NATURAL GAS,Active,2019
NM,17673850NM,NEW MEXICO GAS COMPANY,Active,2019
TX,17695214TX,NEW MEXICO NATURAL GAS LD,Inactive,2019
LA,17610191LA,NEW ROADS CITY OF,Active,2019
TX,17619914TX,NEW SUMMERFIELD CITY OF,Active,2019
MN,17611463MN,NEW ULM PUB UTIL COMM,Active,2019
MN,17610197MN,NEW YORK MILLS MUN GAS SYS,Active,2019
NY,17610199NY,NEW YORK STATE ELEC AND GAS CORP,Active,2019
TN,17610156TN,NEWBERN GAS DEPT,Active,2019
LA,17602997LA,NEWELLTON TOWN OF,Active,2019
TX,17610196TX,NEWTON CITY OF,Active,2019
MI,17679315MI,NEXUS,Active,2019
OH,17679314OH,NEXUS,Active,2019
LA,17610202LA,NEZPIQUE GAS SYSTEM INC,Active,2019
OH,17639018OH,NGO DEVELOPMENT CORPORATION,Active,2019
OH,17671961OH,NGO TRANSMISSION INC,Active,2019
NY,17610204NY,NIAGARA MOHAWK DBA NATIONAL GRID,Active,2019
IL,17610322IL,NICOR GAS,Active,2019
CO,17679871CO,NOBLE MIDSTREAM SERVICES LLC,Active,2019
TX,17679870TX,NOBLE MIDSTREAM SERVICES LLC,Active,2019
AK,17674362AK,NORGASCO INC,Active,2019
IL,17610260IL,NORRIS CITY VILLAGE OF,Active,2019
PA,17672377PA,NORSE ENERGY CORP USA,Inactive,2019
NY,17672376NY,NORSE ENERGY CORP USA,Inactive,2019
TX,17670312TX,NORTENO PIPELINE COMPANY,Inactive,2019
AL,17601043AL,NORTH ALABAMA GAS DISTRICT,Active,2019
MA,17610268MA,NORTH ATTLEBORO GAS DBA LIBERTY UTIL,Inactive,2019
CA,17698930CA,NORTH BAJA PIPELINE COMPANY,Active,2019
AZ,17674360AZ,NORTH BAJA PIPELINE COMPANY,Active,2019
AL,17600932AL,NORTH BALDWIN UTILITIES,Active,2019
NC,17610274NC,NORTH CAROLINA NATURAL GAS CORP,Inactive,2019
OH,17671157OH,NORTH COAST GAS TRANSMISSION,Active,2019
NY,17650822NY,NORTH COUNTRY PIPELINE,Active,2019
AR,17610276AR,NORTH CROSSETT UTILITIES GAS & WATER,Active,2019
PA,17610278PA,NORTH EAST HEAT LT,Active,2019
PA,17610286PA,NORTH PENN GAS CO,Inactive,2019
IL,17610289IL,NORTH SHORE GAS COMPANY,Active,2019
TX,17695372TX,NORTH TEXAS GAS,Inactive,2019
MS,17695296MS,NORTHEAST MS NATURAL GAS DISTRICT,Active,2019
OH,17695242OH,NORTHEAST OHIO NATURAL GAS,Active,2019
OK,17640070OK,NORTHEAST OK PUB FACILITIES AUTH,Active,2019
MN,17627016MN,NORTHERN BORDER P L CO,Active,2019
IA,17619051IA,NORTHERN BORDER P L CO,Active,2019
IL,17690323IL,NORTHERN BORDER P L CO,Active,2019
SD,17646002SD,NORTHERN BORDER P L CO,Active,2019
MT,17630010MT,NORTHERN BORDER P L CO,Active,2019
ND,17638008ND,NORTHERN BORDER P L CO,Active,2019
IN,17696315IN,NORTHERN BORDER P L CO,Active,2019
WY,17610311WY,NORTHERN GAS COMPANY,Inactive,2019
OH,17639035OH,NORTHERN IND ENERGY DEV,Active,2019
IN,17610323IN,NORTHERN INDIANA FUEL & LIGHT CO,Inactive,2019
IN,17610324IN,NORTHERN INDIANA PUBLIC SERVICE CO,Active,2019
OK,17618803OK,NORTHERN NAT GAS,Inactive,2019
MI,17616307MI,NORTHERN NATURAL GAS,Active,2019
NM,17616310NM,NORTHERN NATURAL GAS,Active,2019
OK,17616311OK,NORTHERN NATURAL GAS,Active,2019
WI,17616313WI,NORTHERN NATURAL GAS,Active,2019
SD,17603062SD,NORTHERN NATURAL GAS,Active,2019
TX,17603063TX,NORTHERN NATURAL GAS,Active,2019
IA,17603056IA,NORTHERN NATURAL GAS,Active,2019
KS,17603057KS,NORTHERN NATURAL GAS,Active,2019
MN,17603058MN,NORTHERN NATURAL GAS,Active,2019
NE,17603061NE,NORTHERN NATURAL GAS,Active,2019
IL,17616304IL,NORTHERN NATURAL GAS,Active,2019
ND,17619015ND,NORTHERN STATES PWR CO,Active,2019
WI,17616567WI,NORTHERN STATES PWR CO,Active,2019
MN,17610336MN,NORTHERN STATES PWR CO,Active,2019
MI,17600915MI,NORTHERN STATES PWR CO,Active,2019
ME,17617891ME,NORTHERN UTILITIES DBA UNITIL CORP,Active,2019
NH,17600223NH,NORTHERN UTILITIES INC,Active,2019
MN,17698924MN,NORTHWEST GAS OF CASS COUNTY,Active,2019
WA,17616582WA,NORTHWEST NATURAL GAS CO,Active,2019
OR,17610351OR,NORTHWEST NATURAL GAS CO,Active,2019
MN,17696809MN,NORTHWEST NATURAL GAS LLC,Active,2019
WY,17616252WY,NORTHWEST PIPELINE GP,Active,2019
ID,17616245ID,NORTHWEST PIPELINE GP,Active,2019
OR,17616248OR,NORTHWEST PIPELINE GP,Active,2019
WA,17616251WA,NORTHWEST PIPELINE GP,Active,2019
UT,17622734UT,NORTHWEST PIPELINE GP,Active,2019
CO,17622735CO,NORTHWEST PIPELINE GP,Active,2019
MT,17609755MT,NORTHWESTERN ENERGY,Active,2019
NE,17610354NE,NORTHWESTERN ENERGY,Active,2019
SD,17617833SD,NORTHWESTERN ENERGY,Active,2019
CT,17610359CT,NORWICH PUBLIC UTILITIES,Active,2019
MA,17615111MA,NSTAR GAS COMPANY,Active,2019
NC,17610273NC,NUI CORPORATION,Inactive,2019
AL,17610347AL,NW ALABAMA GAS DIST AND FREEBIRD GAS,Active,2019
TN,17610386TN,OAK RIDGE UTIL DISTRICT,Active,2019
TX,17603700TX,OAKHILL PIPELINE LP,Inactive,2019
MS,17672221MS,OAKLAND YALOBUSHA NATURAL GAS DIST,Active,2019
TX,17695374TX,OASIS PIPE LINE COMPANY TEXAS LP,Active,2019
LA,17619727LA,OBERLIN TOWN OF,Inactive,2019
